round,accuracy,elapsed_time
1,0.6838235294117647,191.06040573120117
2,0.6838235294117647,261.661180973053
3,0.6838235294117647,316.9426281452179
4,0.6862745098039216,373.2183198928833
5,0.7083333333333334,428.21378111839294
6,0.696078431372549,484.9828896522522
7,0.696078431372549,541.3116495609283
8,0.6838235294117647,597.8370866775513
9,0.6936274509803921,658.7631237506866
10,0.7352941176470589,716.3032636642456
11,0.7181372549019608,773.0464012622833
12,0.7745098039215687,831.3575675487518
13,0.7254901960784313,885.9783449172974
14,0.7230392156862745,943.424756526947
15,0.7696078431372549,1000.0305812358856
16,0.7745098039215687,1057.002656698227
17,0.7794117647058824,1116.95791888237
18,0.7696078431372549,1172.0403454303741
19,0.7794117647058824,1227.909022808075
20,0.7598039215686274,1282.96692943573
21,0.7647058823529411,1337.9903421401978
22,0.7671568627450981,1395.0423681735992
23,0.8186274509803921,1451.383542060852
24,0.8259803921568627,1507.3223967552185
25,0.8088235294117647,1565.6474993228912
26,0.8088235294117647,1754.7802555561066
27,0.8161764705882353,1811.0208594799042
28,0.8063725490196079,1868.277753353119
29,0.8382352941176471,1923.9430928230286
30,0.8308823529411765,2083.587747812271
31,0.8259803921568627,2139.388031244278
32,0.8357843137254902,2199.603170156479
33,0.8333333333333334,2254.1463322639465
34,0.8333333333333334,2311.703031539917
35,0.8333333333333334,2366.704764842987
36,0.8284313725490197,2423.7069182395935
37,0.8308823529411765,2478.789157629013
38,0.8308823529411765,2535.838279724121
39,0.8308823529411765,2593.0059490203857
40,0.8333333333333334,2649.5080540180206
41,0.8382352941176471,2704.5673336982727
42,0.8357843137254902,2761.3258531093597
43,0.8431372549019608,2816.807295560837
44,0.8357843137254902,2872.727045059204
45,0.8357843137254902,3143.7321219444275
46,0.8357843137254902,3198.621364593506
47,0.8357843137254902,3253.9713718891144
48,0.8357843137254902,3308.940958738327
49,0.8406862745098039,3363.5014407634735
50,0.8431372549019608,3418.607397079468
51,0.8357843137254902,3474.3154985904694
52,0.8357843137254902,3529.295660018921
53,0.8406862745098039,3587.3342678546906
54,0.8382352941176471,3641.983000278473
55,0.8431372549019608,3697.4545290470123
56,0.8308823529411765,3752.6482672691345
57,0.8406862745098039,3809.7960278987885
58,0.8455882352941176,3869.350511074066
59,0.8382352941176471,3924.3177604675293
60,0.8284313725490197,3980.127935409546
61,0.8455882352941176,4035.8307287693024
62,0.8235294117647058,4091.3367273807526
63,0.8357843137254902,4147.4897611141205
64,0.8333333333333334,4202.503044843674
65,0.8431372549019608,4261.290351867676
66,0.8308823529411765,4317.708142518997
67,0.8431372549019608,4372.966495513916
68,0.8455882352941176,4427.962322950363
69,0.8480392156862745,4483.7976331710815
70,0.8333333333333334,4541.089511632919
71,0.8406862745098039,4600.071156024933
72,0.8431372549019608,4655.239349365234
73,0.8431372549019608,4711.764901638031
74,0.8406862745098039,4766.860623836517
75,0.8406862745098039,4822.30988073349
76,0.8480392156862745,4877.408989191055
77,0.8382352941176471,4933.134316921234
78,0.8406862745098039,4989.371281385422
79,0.8382352941176471,5045.179862499237
80,0.8431372549019608,5100.402338504791
81,0.8406862745098039,5156.16120839119
82,0.8406862745098039,5210.504443407059
83,0.8357843137254902,5265.882279634476
84,0.8382352941176471,5320.987210273743
85,0.8455882352941176,5376.38418674469
86,0.8382352941176471,5430.778351306915
87,0.8431372549019608,5485.103100776672
88,0.8431372549019608,5543.613110303879
89,0.8431372549019608,5602.002743005753
90,0.8431372549019608,5659.341919660568
91,0.8480392156862745,5715.79797410965
92,0.8382352941176471,5774.206887960434
93,0.8406862745098039,5829.008260965347
94,0.8406862745098039,5886.53831076622
95,0.8431372549019608,5943.414381980896
96,0.8382352941176471,5999.500274658203
97,0.8406862745098039,6054.715286016464
98,0.8406862745098039,6110.186194658279
99,0.8382352941176471,6164.933765888214
100,0.8382352941176471,6219.718205451965
101,0.8357843137254902,6275.738089084625
102,0.8382352941176471,6331.495524406433
103,0.8406862745098039,6386.640497684479
104,0.8333333333333334,6442.501769781113
105,0.8431372549019608,6498.552603006363
106,0.8455882352941176,6553.488780736923
107,0.8382352941176471,6609.06588101387
108,0.8357843137254902,6667.773966312408
109,0.8431372549019608,6722.365062952042
110,0.8382352941176471,6778.136558532715
111,0.8406862745098039,6833.767684459686
112,0.8382352941176471,6889.986958503723
113,0.8357843137254902,6946.83581829071
114,0.8333333333333334,7001.051416635513
115,0.8406862745098039,7056.690130233765
116,0.8357843137254902,7112.12389087677
117,0.8480392156862745,7167.770545721054
118,0.8480392156862745,7222.9122178554535
119,0.8357843137254902,7281.5685703754425
