round,accuracy,elapsed_time
1,0.6838235294117647,207.29901456832886
2,0.6838235294117647,282.2992362976074
3,0.6838235294117647,348.5680809020996
4,0.6985294117647058,415.21542406082153
5,0.6985294117647058,482.00176191329956
6,0.7009803921568627,548.5156230926514
7,0.6764705882352942,617.9373297691345
8,0.7132352941176471,684.9671413898468
9,0.7034313725490197,750.6419956684113
10,0.7205882352941176,815.7856078147888
11,0.7107843137254902,881.8630306720734
12,0.75,948.1144199371338
13,0.7720588235294118,1013.9913001060486
14,0.7475490196078431,1079.8838376998901
15,0.7769607843137255,1146.3811106681824
16,0.7892156862745098,1211.7249639034271
17,0.7818627450980392,1278.5851457118988
18,0.7965686274509803,1344.0094757080078
19,0.7647058823529411,1412.010981798172
20,0.8063725490196079,1477.4880435466766
21,0.8088235294117647,1544.110080242157
22,0.803921568627451,1611.232126712799
23,0.8137254901960784,1678.8930740356445
24,0.8161764705882353,1745.3681337833405
25,0.8161764705882353,1812.9775836467743
26,0.8186274509803921,1879.8382279872894
27,0.8186274509803921,1945.5180649757385
28,0.8137254901960784,2011.6029839515686
29,0.8308823529411765,2080.2513263225555
30,0.8333333333333334,2146.388480901718
31,0.8357843137254902,2212.2330775260925
32,0.8382352941176471,2278.319632768631
33,0.8235294117647058,2344.3680663108826
34,0.8259803921568627,2409.6802608966827
35,0.8308823529411765,2475.428359746933
36,0.8333333333333334,2541.5243582725525
37,0.8259803921568627,2607.8325436115265
38,0.8308823529411765,2673.503648042679
39,0.8431372549019608,2740.1170151233673
40,0.8284313725490197,2805.7672176361084
41,0.8480392156862745,2873.3355321884155
42,0.8480392156862745,2939.8687279224396
43,0.8333333333333334,3007.9863567352295
44,0.8431372549019608,3075.082130432129
45,0.8480392156862745,3140.141489982605
46,0.8333333333333334,3205.6311464309692
47,0.8284313725490197,3275.505461215973
48,0.8480392156862745,3344.6892669200897
49,0.8406862745098039,3410.991976737976
50,0.8431372549019608,3477.8940851688385
51,0.8357843137254902,3545.329506635666
52,0.8455882352941176,3612.7294285297394
53,0.8529411764705882,3677.446747303009
54,0.8406862745098039,3741.9880979061127
55,0.8578431372549019,3807.082291126251
56,0.8382352941176471,3872.9904024600983
57,0.8382352941176471,3939.6913588047028
58,0.8455882352941176,4004.049626350403
59,0.8578431372549019,4070.1169760227203
60,0.8529411764705882,4135.067533254623
61,0.8480392156862745,4201.941803455353
62,0.8553921568627451,4266.114618301392
63,0.8578431372549019,4331.900255918503
64,0.8504901960784313,4398.624054908752
65,0.8382352941176471,4464.159044504166
66,0.8431372549019608,4531.267882108688
67,0.8553921568627451,4596.278366327286
68,0.8553921568627451,4660.859449386597
69,0.8406862745098039,4724.803550958633
70,0.8553921568627451,4789.708969116211
71,0.8382352941176471,4855.025272369385
72,0.8553921568627451,4919.591100215912
73,0.8529411764705882,4983.867347002029
74,0.8504901960784313,5048.14374089241
75,0.8480392156862745,5114.829268455505
76,0.8553921568627451,5179.50869846344
77,0.8578431372549019,5244.317297697067
78,0.8406862745098039,5308.857895851135
79,0.8504901960784313,5375.185369491577
80,0.8480392156862745,5440.30844950676
81,0.8455882352941176,5505.136654853821
82,0.8529411764705882,5570.501152038574
83,0.8455882352941176,5635.570585727692
84,0.8602941176470589,5701.358848333359
85,0.8504901960784313,5766.659112930298
86,0.8627450980392157,5832.696259975433
87,0.8504901960784313,5896.838619709015
88,0.8627450980392157,5963.523772954941
89,0.8627450980392157,6028.437573194504
90,0.8627450980392157,6094.203081130981
91,0.8504901960784313,6159.175344944
92,0.8480392156862745,6224.852038383484
93,0.8480392156862745,6290.598975896835
94,0.8553921568627451,6355.090772151947
95,0.8455882352941176,7047.025879621506
96,0.8529411764705882,7113.471857786179
97,0.8553921568627451,7177.900546073914
98,0.8578431372549019,7242.54932308197
99,0.8578431372549019,7307.903012514114
100,0.8529411764705882,7374.185675859451
